,fighter,salary,year,Unnamed: 0,first_name,last_name,height,weight,stance,wins,losses,draws,number_of_fights,full_name,gender,current_or_former_champ
4516,Ariel Beck,"$12,500 ",2017,62,Ariel,Beck,"5' 6""",125,Southpaw,4,5,0,9,Ariel Beck,m,f
4517,Barb Honchak,"$12,500 ",2017,152,Barb,Honchak,"5' 4""",125,Orthodox,10,4,0,14,Barb Honchak,f,f
4518,Barb Honchak,"$13,500 ",2018,152,Barb,Honchak,"5' 4""",125,Orthodox,10,4,0,14,Barb Honchak,f,f
4519,Bharat Kandare,"$12,500 ",2017,9,Bharat,Kandare,"5' 7""",135,Orthodox,5,3,0,8,Bharat Kandare,m,f
4520,Christina Marks,"$12,500 ",2017,72,Christina,Marks,"5' 7""",125,Orthodox,8,9,0,17,Christina Marks,f,f
4521,Cindy Dandois,"$12,500 ",2017,16,Cindy,Dandois,"5' 7""",135,Orthodox,8,3,0,11,Cindy Dandois,f,f
4522,DeAnna Bennett,"$12,500 ",2017,82,DeAnna,Bennett,"5' 4""",125,Orthodox,8,3,1,12,DeAnna Bennett,f,f
4523,Dmitrii Smoliakov,"$12,500 ",2017,264,Dmitrii,Smoliakov,"6' 2""",253,Switch,9,3,0,12,Dmitrii Smoliakov,m,f
4524,Dmitrii Smoliakov,"$13,500 ",2019,264,Dmitrii,Smoliakov,"6' 2""",253,Switch,9,3,0,12,Dmitrii Smoliakov,m,f
4525,Emily Whitmire,"$12,500 ",2017,71,Emily,Whitmire,"5' 5""",125,Orthodox,4,5,0,9,Emily Whitmire,f,f
4526,Emily Whitmire,"$23,500 ",2018,71,Emily,Whitmire,"5' 5""",125,Orthodox,4,5,0,9,Emily Whitmire,f,f
4527,Emily Whitmire,"$45,500 ",2019,71,Emily,Whitmire,"5' 5""",125,Orthodox,4,5,0,9,Emily Whitmire,f,f
4528,Emily Whitmire,"$24,000 ",2020,71,Emily,Whitmire,"5' 5""",125,Orthodox,4,5,0,9,Emily Whitmire,f,f
4529,Hu Yaozong,"$12,500 ",2017,177,Hu,Yaozong,"6' 3""",185,Orthodox,3,3,0,6,Hu Yaozong,m,f
4530,Hu Yaozong,"$15,500 ",2018,177,Hu,Yaozong,"6' 3""",185,Orthodox,3,3,0,6,Hu Yaozong,m,f
4531,James Mulheron,"$12,500 ",2017,340,James,Mulheron,"5' 10""",243,Orthodox,11,2,0,13,James Mulheron,m,f
4532,Ji Yeon Kim,"$12,500 ",2017,70,Ji Yeon,Kim,"5' 7""",125,Orthodox,9,4,2,15,Ji Yeon Kim,f,f
4533,Ji Yeon Kim,"$69,000 ",2018,70,Ji Yeon,Kim,"5' 7""",125,Orthodox,9,4,2,15,Ji Yeon Kim,f,f
4534,Ji Yeon Kim,"$38,000 ",2019,70,Ji Yeon,Kim,"5' 7""",125,Orthodox,9,4,2,15,Ji Yeon Kim,f,f
4535,Ji Yeon Kim,"$25,000 ",2020,70,Ji Yeon,Kim,"5' 7""",125,Orthodox,9,4,2,15,Ji Yeon Kim,f,f
4536,Jodie Esquibel,"$12,500 ",2017,66,Jodie,Esquibel,"5' 1""",115,Orthodox,6,6,0,12,Jodie Esquibel,f,f
4537,Jodie Esquibel,"$13,500 ",2018,66,Jodie,Esquibel,"5' 1""",115,Orthodox,6,6,0,12,Jodie Esquibel,f,f
4538,Jodie Esquibel,"$27,500 ",2019,66,Jodie,Esquibel,"5' 1""",115,Orthodox,6,6,0,12,Jodie Esquibel,f,f
4539,Melinda Fabian,"$12,500 ",2017,2,Melinda,Fabian,"5' 6""",125,,4,4,2,10,Melinda Fabian,f,f
4540,Melinda Fabian,"$13,500 ",2018,2,Melinda,Fabian,"5' 6""",125,,4,4,2,10,Melinda Fabian,f,f
4541,Merab Dvalishvili,"$12,500 ",2017,171,Merab,Dvalishvili,"5' 6""",135,Orthodox,14,4,0,18,Merab Dvalishvili,m,f
4542,Merab Dvalishvili,"$87,000 ",2018,171,Merab,Dvalishvili,"5' 6""",135,Orthodox,14,4,0,18,Merab Dvalishvili,m,f
4543,Merab Dvalishvili,"$28,000 ",2019,171,Merab,Dvalishvili,"5' 6""",135,Orthodox,14,4,0,18,Merab Dvalishvili,m,f
4544,Merab Dvalishvili,"$150,000 ",2020,171,Merab,Dvalishvili,"5' 6""",135,Orthodox,14,4,0,18,Merab Dvalishvili,m,f
4545,Mike Santiago,"$12,500 ",2017,63,Mike,Santiago,"5' 10""",145,Orthodox,19,12,0,31,Mike Santiago,m,f
4546,Mike Santiago,"$29,000 ",2018,63,Mike,Santiago,"5' 10""",145,Orthodox,19,12,0,31,Mike Santiago,m,f
4547,Muslim Salikhov,"$12,500 ",2017,25,Muslim,Salikhov,"5' 11""",170,Orthodox,18,2,0,20,Muslim Salikhov,m,f
4548,Muslim Salikhov,"$23,500 ",2018,25,Muslim,Salikhov,"5' 11""",170,Orthodox,18,2,0,20,Muslim Salikhov,m,f
4549,Muslim Salikhov,"$105,500 ",2019,25,Muslim,Salikhov,"5' 11""",170,Orthodox,18,2,0,20,Muslim Salikhov,m,f
4550,Muslim Salikhov,"$32,000 ",2020,25,Muslim,Salikhov,"5' 11""",170,Orthodox,18,2,0,20,Muslim Salikhov,m,f
4551,Nasrat Haqparast,"$12,500 ",2017,29,Nasrat,Haqparast,"5' 10""",155,Southpaw,13,4,0,17,Nasrat Haqparast,m,f
4552,Nasrat Haqparast,"$111,000 ",2018,29,Nasrat,Haqparast,"5' 10""",155,Southpaw,13,4,0,17,Nasrat Haqparast,m,f
4553,Nasrat Haqparast,"$82,000 ",2019,29,Nasrat,Haqparast,"5' 10""",155,Southpaw,13,4,0,17,Nasrat Haqparast,m,f
4554,Nasrat Haqparast,"$84,000 ",2020,29,Nasrat,Haqparast,"5' 10""",155,Southpaw,13,4,0,17,Nasrat Haqparast,m,f
4555,Oliver Enkamp,"$12,500 ",2017,45,Oliver,Enkamp,"6' 0""",170,Switch,7,2,0,9,Oliver Enkamp,m,f
4556,Oliver Enkamp,"$13,500 ",2018,45,Oliver,Enkamp,"6' 0""",170,Switch,7,2,0,9,Oliver Enkamp,m,f
4557,Rob Wilkinson,"$12,500 ",2017,80,Rob,Wilkinson,"6' 3""",185,Orthodox,11,2,0,13,Rob Wilkinson,m,f
4558,Rob Wilkinson,"$13,500 ",2018,80,Rob,Wilkinson,"6' 3""",185,Orthodox,11,2,0,13,Rob Wilkinson,m,f
4559,Robert Sanchez,"$12,500 ",2017,45,Robert,Sanchez,"5' 6""",125,Orthodox,8,2,0,10,Robert Sanchez,m,f
4560,Robert Sanchez,"$39,000 ",2018,45,Robert,Sanchez,"5' 6""",125,Orthodox,8,2,0,10,Robert Sanchez,m,f
4561,Salim Touahri,"$12,500 ",2017,98,Salim,Touahri,"5' 10""",170,Orthodox,10,4,0,14,Salim Touahri,m,f
4562,Salim Touahri,"$13,500 ",2018,98,Salim,Touahri,"5' 10""",170,Orthodox,10,4,0,14,Salim Touahri,m,f
4563,Salim Touahri,"$13,500 ",2019,98,Salim,Touahri,"5' 10""",170,Orthodox,10,4,0,14,Salim Touahri,m,f
4564,Shane Young,"$12,500 ",2017,37,Shane,Young,"5' 8""",145,Orthodox,13,6,0,19,Shane Young,m,f
4565,Shane Young,"$73,500 ",2018,37,Shane,Young,"5' 8""",145,Orthodox,13,6,0,19,Shane Young,m,f
4566,Shane Young,"$31,500 ",2019,37,Shane,Young,"5' 8""",145,Orthodox,13,6,0,19,Shane Young,m,f
4567,Shane Young,"$27,000 ",2020,37,Shane,Young,"5' 8""",145,Orthodox,13,6,0,19,Shane Young,m,f
4568,Sheymon Moraes,"$12,500 ",2017,298,Sheymon,Moraes,"5' 8""",145,Orthodox,11,4,0,15,Sheymon Moraes,m,f
4569,Sheymon Moraes,"$51,000 ",2018,298,Sheymon,Moraes,"5' 8""",145,Orthodox,11,4,0,15,Sheymon Moraes,m,f
4570,Sheymon Moraes,"$50,000 ",2019,298,Sheymon,Moraes,"5' 8""",145,Orthodox,11,4,0,15,Sheymon Moraes,m,f
4571,Talita Bernardo,"$12,500 ",2017,94,Talita,Bernardo,"5' 4""",135,Orthodox,6,4,0,10,Talita Bernardo,m,f
4572,Talita Bernardo,"$37,000 ",2018,94,Talita,Bernardo,"5' 4""",135,Orthodox,6,4,0,10,Talita Bernardo,m,f
4573,Talita Bernardo,"$16,000 ",2019,94,Talita,Bernardo,"5' 4""",135,Orthodox,6,4,0,10,Talita Bernardo,m,f
4574,Tom Gallicchio,"$12,500 ",2017,14,Tom,Gallicchio,"5' 10""",170,Southpaw,19,10,0,29,Tom Gallicchio,m,f
4575,Wu Yanan,"$12,500 ",2017,123,Wu,Yanan,"5' 8""",125,Orthodox,11,4,0,15,Wu Yanan,f,f
4576,Wu Yanan,"$23,500 ",2018,123,Wu,Yanan,"5' 8""",125,Orthodox,11,4,0,15,Wu Yanan,f,f
4577,Wu Yanan,"$13,500 ",2019,123,Wu,Yanan,"5' 8""",125,Orthodox,11,4,0,15,Wu Yanan,f,f
4578,Azunna Anyanwu,"$12,500 ",2017,122,Azunna,Anyanwu,"6' 1""",251,Orthodox,14,5,0,19,Azunna Anyanwu,m,f
4579,Carls John De Tomas,"$9,500 ",2017,43,Carls,John De Tomas,"5' 5""",125,Southpaw,6,2,0,8,Carls John De Tomas,m,f
4580,Karine Gevorgyan,"$9,500 ",2017,54,Karine,Gevorgyan,"5' 4""",125,,3,3,0,6,Karine Gevorgyan,m,f
4581,Israel Adesanya,"$600,500 ",2018,14,Israel,Adesanya,"6' 4""",185,Switch,21,1,0,22,Israel Adesanya,m,t
4582,Israel Adesanya,"$1,098,000 ",2019,14,Israel,Adesanya,"6' 4""",185,Switch,21,1,0,22,Israel Adesanya,m,t
4583,Israel Adesanya,"$1,230,000 ",2020,14,Israel,Adesanya,"6' 4""",185,Switch,21,1,0,22,Israel Adesanya,m,t
4584,Petr Yan,"$200,500 ",2018,13,Petr,Yan,"5' 7""",135,Switch,16,2,0,18,Petr Yan,m,t
4585,Petr Yan,"$441,000 ",2019,13,Petr,Yan,"5' 7""",135,Switch,16,2,0,18,Petr Yan,m,t
4586,Petr Yan,"$230,000 ",2020,13,Petr,Yan,"5' 7""",135,Switch,16,2,0,18,Petr Yan,m,t
4587,Yana Kunitskaya,"$183,500 ",2018,131,Yana,Kunitskaya,"5' 6""",135,Orthodox,14,6,0,20,Yana Kunitskaya,f,f
4588,Yana Kunitskaya,"$102,500 ",2019,131,Yana,Kunitskaya,"5' 6""",135,Orthodox,14,6,0,20,Yana Kunitskaya,f,f
4589,Yana Kunitskaya,"$74,000 ",2020,131,Yana,Kunitskaya,"5' 6""",135,Orthodox,14,6,0,20,Yana Kunitskaya,f,f
4590,Curtis Millender,"$146,500 ",2018,224,Curtis,Millender,"6' 2""",170,Orthodox,17,5,0,22,Curtis Millender,m,f
4591,Curtis Millender,"$69,500 ",2019,224,Curtis,Millender,"6' 2""",170,Orthodox,17,5,0,22,Curtis Millender,m,f
4592,Brandon Davis,"$124,500 ",2018,38,Brandon,Davis,"5' 10""",135,Orthodox,10,9,0,19,Brandon Davis,m,f
4593,Brandon Davis,"$92,000 ",2019,38,Brandon,Davis,"5' 10""",135,Orthodox,10,9,0,19,Brandon Davis,m,f
4594,Alexander Hernandez,"$113,000 ",2018,96,Alexander,Hernandez,"5' 9""",155,Orthodox,13,4,0,17,Alexander Hernandez,m,f
4595,Alexander Hernandez,"$108,500 ",2019,96,Alexander,Hernandez,"5' 9""",155,Orthodox,13,4,0,17,Alexander Hernandez,m,f
4596,Alexander Hernandez,"$165,500 ",2020,96,Alexander,Hernandez,"5' 9""",155,Orthodox,13,4,0,17,Alexander Hernandez,m,f
4597,Mackenzie Dern,"$101,950 ",2018,80,Mackenzie,Dern,"5' 4""",115,Orthodox,11,2,0,13,Mackenzie Dern,f,f
4598,Mackenzie Dern,"$36,500 ",2019,80,Mackenzie,Dern,"5' 4""",115,Orthodox,11,2,0,13,Mackenzie Dern,f,f
4599,Mackenzie Dern,"$335,000 ",2020,80,Mackenzie,Dern,"5' 4""",115,Orthodox,11,2,0,13,Mackenzie Dern,f,f
4600,Manny Bermudez,"$101,000 ",2018,93,Manny,Bermudez,"5' 10""",145,Orthodox,14,2,0,16,Manny Bermudez,m,f
4601,Manny Bermudez,"$72,700 ",2019,93,Manny,Bermudez,"5' 10""",145,Orthodox,14,2,0,16,Manny Bermudez,m,f
4602,Nathaniel Wood,"$101,000 ",2018,110,Nathaniel,Wood,"5' 6""",140,Orthodox,17,5,0,22,Nathaniel Wood,m,f
4603,Nathaniel Wood,"$81,500 ",2019,110,Nathaniel,Wood,"5' 6""",140,Orthodox,17,5,0,22,Nathaniel Wood,m,f
4604,Nathaniel Wood,"$145,000 ",2020,110,Nathaniel,Wood,"5' 6""",140,Orthodox,17,5,0,22,Nathaniel Wood,m,f
4605,Raoni Barcelos,"$101,000 ",2018,27,Raoni,Barcelos,"5' 7""",135,Orthodox,16,2,0,18,Raoni Barcelos,m,f
4606,Raoni Barcelos,"$67,500 ",2019,27,Raoni,Barcelos,"5' 7""",135,Orthodox,16,2,0,18,Raoni Barcelos,m,f
4607,Raoni Barcelos,"$98,000 ",2020,27,Raoni,Barcelos,"5' 7""",135,Orthodox,16,2,0,18,Raoni Barcelos,m,f
4608,Ricky Simon,"$101,000 ",2018,224,Ricky,Simon,"5' 6""",135,Orthodox,18,3,0,21,Ricky Simon,m,f
4609,Ricky Simon,"$135,500 ",2019,224,Ricky,Simon,"5' 6""",135,Orthodox,18,3,0,21,Ricky Simon,m,f
4610,Ricky Simon,"$65,000 ",2020,224,Ricky,Simon,"5' 6""",135,Orthodox,18,3,0,21,Ricky Simon,m,f
4611,Cory Sandhagen,"$100,000 ",2018,49,Cory,Sandhagen,"5' 11""",135,Switch,14,4,0,18,Cory Sandhagen,m,f
4612,Cory Sandhagen,"$259,500 ",2019,49,Cory,Sandhagen,"5' 11""",135,Switch,14,4,0,18,Cory Sandhagen,m,f
4613,Cory Sandhagen,"$300,000 ",2020,49,Cory,Sandhagen,"5' 11""",135,Switch,14,4,0,18,Cory Sandhagen,m,f
4614,Megan Anderson,"$97,000 ",2018,107,Megan,Anderson,"6' 0""",145,Orthodox,11,5,0,16,Megan Anderson,f,f
4615,Megan Anderson,"$110,000 ",2019,107,Megan,Anderson,"6' 0""",145,Orthodox,11,5,0,16,Megan Anderson,f,f
4616,Megan Anderson,"$134,000 ",2020,107,Megan,Anderson,"6' 0""",145,Orthodox,11,5,0,16,Megan Anderson,f,f
4617,Luis Pena,"$89,000 ",2018,70,Luis,Pena,"6' 3""",155,Southpaw,9,3,0,12,Luis Pena,m,f
4618,Luis Pena,"$75,900 ",2019,70,Luis,Pena,"6' 3""",155,Southpaw,9,3,0,12,Luis Pena,m,f
4619,Luis Pena,"$80,950 ",2020,70,Luis,Pena,"6' 3""",155,Southpaw,9,3,0,12,Luis Pena,m,f
4620,Brad Katona,"$87,000 ",2018,25,Brad,Katona,"5' 6""",135,Orthodox,8,2,0,10,Brad Katona,m,f
4621,Brad Katona,"$61,500 ",2019,25,Brad,Katona,"5' 6""",135,Orthodox,8,2,0,10,Brad Katona,m,f
4622,Magomed Ankalaev,"$87,000 ",2018,118,Magomed,Ankalaev,"6' 3""",205,Orthodox,16,1,0,17,Magomed Ankalaev,m,f
4623,Magomed Ankalaev,"$111,500 ",2019,118,Magomed,Ankalaev,"6' 3""",205,Orthodox,16,1,0,17,Magomed Ankalaev,m,f
4624,Magomed Ankalaev,"$211,000 ",2020,118,Magomed,Ankalaev,"6' 3""",205,Orthodox,16,1,0,17,Magomed Ankalaev,m,f
4625,Michael Trizano,"$87,000 ",2018,109,Michael,Trizano,"5' 11""",145,Orthodox,10,1,0,11,Michael Trizano,m,f
4626,Michael Trizano,"$30,500 ",2019,109,Michael,Trizano,"5' 11""",145,Orthodox,10,1,0,11,Michael Trizano,m,f
4627,Steven Peterson,"$87,000 ",2018,106,Steven,Peterson,"5' 10""",145,Orthodox,19,9,0,28,Steven Peterson,m,f
4628,Steven Peterson,"$113,100 ",2019,106,Steven,Peterson,"5' 10""",145,Orthodox,19,9,0,28,Steven Peterson,m,f
4629,Juan Espino,"$83,500 ",2018,64,Juan,Espino,"6' 3""",255,,11,2,0,13,Juan Espino,m,f
4630,Juan Espino,"$37,500 ",2020,64,Juan,Espino,"6' 3""",255,,11,2,0,13,Juan Espino,m,f
4631,David Zawada,"$77,000 ",2018,9,David,Zawada,"6' 0""",170,Orthodox,17,7,0,24,David Zawada,m,f
4632,David Zawada,"$73,500 ",2019,9,David,Zawada,"6' 0""",170,Orthodox,17,7,0,24,David Zawada,m,f
4633,Elias Garcia,"$77,000 ",2018,35,Elias,Garcia,"5' 5""",125,Southpaw,6,2,0,8,Elias Garcia,m,f
4634,Hector Aldana,"$77,000 ",2018,47,Hector,Aldana,"5' 11""",170,Orthodox,4,3,0,7,Hector Aldana,m,f
4635,Hector Aldana,"$13,500 ",2019,47,Hector,Aldana,"5' 11""",170,Orthodox,4,3,0,7,Hector Aldana,m,f
4636,Kurt Holobaugh,"$77,000 ",2018,145,Kurt,Holobaugh,"5' 11""",155,Orthodox,17,7,0,24,Kurt Holobaugh,m,f
4637,Kurt Holobaugh,"$14,000 ",2019,145,Kurt,Holobaugh,"5' 11""",155,Orthodox,17,7,0,24,Kurt Holobaugh,m,f
4638,Andrea Lee,"$73,500 ",2018,67,Andrea,Lee,"5' 6""",125,Orthodox,13,5,0,18,Andrea Lee,f,f
4639,Andrea Lee,"$89,000 ",2019,67,Andrea,Lee,"5' 6""",125,Orthodox,13,5,0,18,Andrea Lee,f,f
4640,Andrea Lee,"$49,000 ",2020,67,Andrea,Lee,"5' 6""",125,Orthodox,13,5,0,18,Andrea Lee,f,f
4641,Don Madge,"$73,500 ",2018,15,Don,Madge,"6' 0""",155,Southpaw,9,3,1,13,Don Madge,m,f
4642,Don Madge,"$27,500 ",2019,15,Don,Madge,"6' 0""",155,Southpaw,9,3,1,13,Don Madge,m,f
4643,Johnny Walker,"$73,500 ",2018,8,Johnny,Walker,"6' 6""",205,Orthodox,18,6,0,24,Johnny Walker,m,f
4644,Johnny Walker,"$272,000 ",2019,8,Johnny,Walker,"6' 6""",205,Orthodox,18,6,0,24,Johnny Walker,m,f
4645,Johnny Walker,"$150,000 ",2020,8,Johnny,Walker,"6' 6""",205,Orthodox,18,6,0,24,Johnny Walker,m,f
4646,Kai Kara-France,"$73,500 ",2018,17,Kai,Kara-France,"5' 4""",125,Orthodox,22,9,0,31,Kai Kara-France,m,f
4647,Kai Kara-France,"$88,000 ",2019,17,Kai,Kara-France,"5' 4""",125,Orthodox,22,9,0,31,Kai Kara-France,m,f
4648,Kai Kara-France,"$136,000 ",2020,17,Kai,Kara-France,"5' 4""",125,Orthodox,22,9,0,31,Kai Kara-France,m,f
4649,Laureano Staropoli,"$73,500 ",2018,331,Laureano,Staropoli,"6' 1""",185,Orthodox,9,5,0,14,Laureano Staropoli,m,f
4650,Laureano Staropoli,"$45,000 ",2019,331,Laureano,Staropoli,"6' 1""",185,Orthodox,9,5,0,14,Laureano Staropoli,m,f
4651,Laureano Staropoli,"$20,000 ",2020,331,Laureano,Staropoli,"6' 1""",185,Orthodox,9,5,0,14,Laureano Staropoli,m,f
4652,Roosevelt Roberts,"$73,500 ",2018,113,Roosevelt,Roberts,"6' 2""",155,Orthodox,10,3,0,13,Roosevelt Roberts,m,f
4653,Roosevelt Roberts,"$77,000 ",2019,113,Roosevelt,Roberts,"6' 2""",155,Orthodox,10,3,0,13,Roosevelt Roberts,m,f
4654,Roosevelt Roberts,"$110,400 ",2020,113,Roosevelt,Roberts,"6' 2""",155,Orthodox,10,3,0,13,Roosevelt Roberts,m,f
4655,Sodiq Yusuff,"$73,500 ",2018,42,Sodiq,Yusuff,"5' 9""",145,Orthodox,11,2,0,13,Sodiq Yusuff,m,f
4656,Sodiq Yusuff,"$59,500 ",2019,42,Sodiq,Yusuff,"5' 9""",145,Orthodox,11,2,0,13,Sodiq Yusuff,m,f
4657,Sodiq Yusuff,"$59,000 ",2020,42,Sodiq,Yusuff,"5' 9""",145,Orthodox,11,2,0,13,Sodiq Yusuff,m,f
4658,Julio Arce,"$68,500 ",2018,133,Julio,Arce,"5' 7""",145,Southpaw,17,5,0,22,Julio Arce,m,f
4659,Julio Arce,"$68,000 ",2019,133,Julio,Arce,"5' 7""",145,Southpaw,17,5,0,22,Julio Arce,m,f
4660,Zhang Weili,"$67,000 ",2018,17,Zhang,Weili,"5' 4""",115,Switch,21,3,0,24,Zhang Weili,f,t
4661,Zhang Weili,"$219,500 ",2019,17,Zhang,Weili,"5' 4""",115,Switch,21,3,0,24,Zhang Weili,f,t
4662,Zhang Weili,"$290,000 ",2020,17,Zhang,Weili,"5' 4""",115,Switch,21,3,0,24,Zhang Weili,f,t
4663,Hakeem Dawodu,"$64,500 ",2018,40,Hakeem,Dawodu,"5' 8""",145,Orthodox,12,2,1,15,Hakeem Dawodu,m,f
4664,Hakeem Dawodu,"$102,000 ",2019,40,Hakeem,Dawodu,"5' 8""",145,Orthodox,12,2,1,15,Hakeem Dawodu,m,f
4665,Hakeem Dawodu,"$55,600 ",2020,40,Hakeem,Dawodu,"5' 8""",145,Orthodox,12,2,1,15,Hakeem Dawodu,m,f
4666,Nad Narimani,"$61,000 ",2018,19,Nad,Narimani,"5' 8""",145,Orthodox,12,4,0,16,Nad Narimani,m,f
4667,Nad Narimani,"$17,500 ",2019,19,Nad,Narimani,"5' 8""",145,Orthodox,12,4,0,16,Nad Narimani,m,f
4668,Nad Narimani,"$18,000 ",2020,19,Nad,Narimani,"5' 8""",145,Orthodox,12,4,0,16,Nad Narimani,m,f
4669,Dan Ige,"$60,500 ",2018,3,Dan,Ige,"5' 7""",145,Orthodox,15,4,0,19,Dan Ige,m,f
4670,Dan Ige,"$60,000 ",2019,3,Dan,Ige,"5' 7""",145,Orthodox,15,4,0,19,Dan Ige,m,f
4671,Dan Ige,"$260,000 ",2020,3,Dan,Ige,"5' 7""",145,Orthodox,15,4,0,19,Dan Ige,m,f
4672,Aleksei Kunchenko,"$55,000 ",2018,127,Aleksei,Kunchenko,"5' 8""",170,Orthodox,20,2,0,22,Aleksei Kunchenko,m,f
4673,Aleksei Kunchenko,"$17,500 ",2019,127,Aleksei,Kunchenko,"5' 8""",170,Orthodox,20,2,0,22,Aleksei Kunchenko,m,f
4674,Aleksei Kunchenko,"$18,000 ",2020,127,Aleksei,Kunchenko,"5' 8""",170,Orthodox,20,2,0,22,Aleksei Kunchenko,m,f
4675,Andre Ewell,"$54,900 ",2018,79,Andre,Ewell,"5' 8""",135,Southpaw,17,8,0,25,Andre Ewell,m,f
4676,Andre Ewell,"$45,500 ",2019,79,Andre,Ewell,"5' 8""",135,Southpaw,17,8,0,25,Andre Ewell,m,f
4677,Andre Ewell,"$67,000 ",2020,79,Andre,Ewell,"5' 8""",135,Southpaw,17,8,0,25,Andre Ewell,m,f
4678,Blagoy Ivanov,"$53,500 ",2018,36,Blagoy,Ivanov,"5' 11""",250,Southpaw,18,4,0,22,Blagoy Ivanov,m,f
4679,Blagoy Ivanov,"$281,000 ",2019,36,Blagoy,Ivanov,"5' 11""",250,Southpaw,18,4,0,22,Blagoy Ivanov,m,f
4680,Blagoy Ivanov,"$64,000 ",2020,36,Blagoy,Ivanov,"5' 11""",250,Southpaw,18,4,0,22,Blagoy Ivanov,m,f
4681,Geoff Neal,"$51,000 ",2018,37,Geoff,Neal,"5' 11""",170,Southpaw,13,4,0,17,Geoff Neal,m,f
4682,Geoff Neal,"$207,500 ",2019,37,Geoff,Neal,"5' 11""",170,Southpaw,13,4,0,17,Geoff Neal,m,f
4683,Geoff Neal,"$39,000 ",2020,37,Geoff,Neal,"5' 11""",170,Southpaw,13,4,0,17,Geoff Neal,m,f
4684,Pingyuan Liu,"$51,000 ",2018,138,Pingyuan,Liu,"5' 6""",135,Orthodox,13,7,0,20,Pingyuan Liu,m,f
4685,Pingyuan Liu,"$35,500 ",2019,138,Pingyuan,Liu,"5' 6""",135,Orthodox,13,7,0,20,Pingyuan Liu,m,f
4686,Austin Arnett,"$50,500 ",2018,139,Austin,Arnett,"6' 0""",145,Orthodox,16,6,0,22,Austin Arnett,m,f
4687,Austin Arnett,"$16,000 ",2019,139,Austin,Arnett,"6' 0""",145,Orthodox,16,6,0,22,Austin Arnett,m,f
4688,Sijara Eubanks,"$48,600 ",2018,71,Sijara,Eubanks,"5' 4""",125,Orthodox,8,6,0,14,Sijara Eubanks,f,f
4689,Sijara Eubanks,"$85,500 ",2019,71,Sijara,Eubanks,"5' 4""",125,Orthodox,8,6,0,14,Sijara Eubanks,f,f
4690,Sijara Eubanks,"$275,000 ",2020,71,Sijara,Eubanks,"5' 4""",125,Orthodox,8,6,0,14,Sijara Eubanks,f,f
4691,Kevin Holland,"$46,000 ",2018,137,Kevin,Holland,"6' 3""",185,Orthodox,21,7,0,28,Kevin Holland,m,f
4692,Kevin Holland,"$115,500 ",2019,137,Kevin,Holland,"6' 3""",185,Orthodox,21,7,0,28,Kevin Holland,m,f
4693,Kevin Holland,"$553,000 ",2020,137,Kevin,Holland,"6' 3""",185,Orthodox,21,7,0,28,Kevin Holland,m,f
4694,Jose Torres,"$45,000 ",2018,95,Jose,Torres,"5' 4""",125,Orthodox,8,1,0,9,Jose Torres,m,f
4695,Mike Rodriguez,"$43,000 ",2018,132,Mike,Rodriguez,"6' 4""",205,Southpaw,11,7,0,18,Mike Rodriguez,m,f
4696,Mike Rodriguez,"$47,500 ",2019,132,Mike,Rodriguez,"6' 4""",205,Southpaw,11,7,0,18,Mike Rodriguez,m,f
4697,Mike Rodriguez,"$109,000 ",2020,132,Mike,Rodriguez,"6' 4""",205,Southpaw,11,7,0,18,Mike Rodriguez,m,f
4698,Montel Jackson,"$43,000 ",2018,9,Montel,Jackson,"5' 10""",135,Southpaw,11,2,0,13,Montel Jackson,m,f
4699,Montel Jackson,"$27,500 ",2019,9,Montel,Jackson,"5' 10""",135,Southpaw,11,2,0,13,Montel Jackson,m,f
4700,Montel Jackson,"$79,000 ",2020,9,Montel,Jackson,"5' 10""",135,Southpaw,11,2,0,13,Montel Jackson,m,f
4701,Marcin Prachnio,"$42,000 ",2018,161,Marcin,Prachnio,"6' 3""",205,Orthodox,15,5,0,20,Marcin Prachnio,m,f
4702,Marcin Prachnio,"$13,500 ",2020,161,Marcin,Prachnio,"6' 3""",205,Orthodox,15,5,0,20,Marcin Prachnio,m,f
4703,John Gunther,"$40,500 ",2018,199,John,Gunther,"5' 9""",155,Orthodox,5,1,0,6,John Gunther,m,f
4704,Antonina Shevchenko,"$39,500 ",2018,169,Antonina,Shevchenko,"5' 8""",125,Southpaw,9,4,0,13,Antonina Shevchenko,f,f
4705,Antonina Shevchenko,"$117,000 ",2019,169,Antonina,Shevchenko,"5' 8""",125,Southpaw,9,4,0,13,Antonina Shevchenko,f,f
4706,Antonina Shevchenko,"$163,000 ",2020,169,Antonina,Shevchenko,"5' 8""",125,Southpaw,9,4,0,13,Antonina Shevchenko,f,f
4707,Carlo Pedersoli Jr.,"$39,000 ",2018,62,Carlo,Pedersoli Jr.,"5' 11""",170,Southpaw,11,3,0,14,Carlo Pedersoli Jr.,m,f
4708,Carlo Pedersoli Jr.,"$15,500 ",2019,62,Carlo,Pedersoli Jr.,"5' 11""",170,Southpaw,11,3,0,14,Carlo Pedersoli Jr.,m,f
4709,Charles Byrd,"$39,000 ",2018,269,Charles,Byrd,"5' 10""",185,Orthodox,10,7,0,17,Charles Byrd,m,f
4710,Charles Byrd,"$15,500 ",2019,269,Charles,Byrd,"5' 10""",185,Orthodox,10,7,0,17,Charles Byrd,m,f
